10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	2024.191205	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1896.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984	10.5	1836.45984
11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2153.775554	11.5	2113.775554	11.5	2224.915869	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2100.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2100.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554	11.5	2113.775554
12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2271.663177	12.5	2241.663177	12.5	2286.136219	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2221.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2221.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177	12.5	2241.663177
13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2296.31006	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2257.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2257.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389	13.5	2277.61389
14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2297.963565	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616	14.5	2299.253616
15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2298.763231	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616	15.5	2299.253616
16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.559486	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616	16.5	2299.253616
17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.718785	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616	17.5	2299.253616
18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.718785	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616	18.5	2299.253616
19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.717374	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776	19.5	2299.242776
20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.717549	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634	20.5	2299.219634
21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.718743	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059	21.5	2299.25059
22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.718785	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616	22.5	2299.253616
23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.718785	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616	23.5	2299.253616
24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.718779	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473	24.5	2299.253473
25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0	25.5	0
26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0	26.5	0
